space,log_n_unique_voters,mean_robust_participation_vp,std_robust_participation_vp,gini_voting_power,whale_ratio_top1pct,proposal_frequency_per_30d,repeat_voter_rate,z_rep_pct_for_votes,z_rep_pct_against_votes,z_rep_pct_abstain_votes,z_rep_choice_entropy,z_rep_pct_aligned_with_majority,cluster
stp.eth,6.687108607866515,0.4089753036746468,0.2926360266037816,0.9546878146265484,0.9314028096169632,0.8571428571428572,0.9563046192259675,0.5912187345492884,-0.47535689862082,-0.186683263184832,-0.579876720787263,0.4984778495235037,2
strayshot.eth,5.908082938168931,0.4796125605374161,0.2992883889492106,0.0,1.0,3.964285714285714,0.5258855585831063,-0.193369763476791,-0.121044349045352,0.2317726738626322,-0.146279832187554,0.1419091691271419,2
streamr.eth,7.661527081358517,0.357083367340694,0.299787575414902,0.5967939369508056,0.3455082897199037,0.4887640449438202,0.8724105461393596,0.2815317668034988,-0.153185673359178,-0.0137096669859904,-0.259379072764046,0.1174301112584877,2
superfluid.eth,8.264620829411216,0.5024782470305803,0.3349879105062726,0.8179452121477881,0.7697367079762112,1.1898016997167138,0.5271697141385526,-0.979118446030944,-0.466484797242496,-0.172698792634991,-0.580881766990955,0.441317018849981,2
superraredao.eth,6.52649485957079,0.4875922454381909,0.2136077264743578,0.7277546606025578,0.2843611274530406,0.6662180349932706,0.3739002932551319,0.5411164806841697,-0.411901016026449,-0.182858145855724,-0.566605826132359,0.4444536771473021,2
supported.eth,7.85979918056211,0.3229654562081501,0.3839467158159903,0.6954873790478537,0.3494815977546861,6.0,0.6749034749034749,0.0966303811923085,0.0467715139860132,0.0766208680010118,0.0407874465766346,0.0479333221050439,2
sushigov.eth,9.275753510524416,0.2356603822438867,0.3577650862098909,0.8532844925775962,0.6683823361892172,3.275774504824784,0.5185011709601873,-0.186278012308932,-0.158290828516042,0.5195672202435906,-0.132428901434724,-0.225275412176006,2
svs.eth,7.698029170272805,0.403888290110397,0.2927687838520731,0.5100629190640484,0.1717254754370425,4.365325077399381,0.4684521107580572,-0.722462330915029,-0.0664995396357956,0.1821011446062992,-0.0393527410867029,-1.05807562486971,2
swaprsnapshot.eth,5.902633333401366,0.1085237579122146,0.3908187103465024,0.5832599632369095,0.5755722801185078,3.056603773584905,0.2027397260273972,-0.235982931894582,0.3946962623108337,0.2606357375356843,-0.573544681742612,-0.522326700649857,2
swpr.eth,9.822331725575118,0.3938493546495789,0.3492826855746405,0.9481189515607864,0.7572603291753428,0.2570694087403599,0.485412147505423,-0.278480678097366,0.4237144648925757,0.3175325494515964,-0.162248423797074,-0.574770855993998,2
symbiosisdao.eth,6.677083461247136,0.4802376888075872,0.2967540909097388,0.8419633891377829,0.4691004570333636,1.7840805123513268,0.2887767969735182,0.3956567968492477,-0.223216580214636,-0.181982463723841,-0.596102510977347,0.2541536768257238,2
synapseprotocol.eth,6.492239835020471,0.5472426937273555,0.2750771253394932,0.8718353413574875,0.5345827769347379,1.2019623875715455,0.5462822458270106,0.4201992220686333,-0.285112974795999,-0.116620530027329,-0.428200370394145,0.3095627402948789,2
tcgverse.eth,5.869296913133774,0.4549838664838376,0.2828832528566287,0.7147345181053444,0.3070427671077685,2.9559748427672954,0.7280453257790368,-0.620047550378049,0.9019044124964574,0.0970081351552966,0.8363869329969599,-0.810822723218309,2
theadmiraldao.eth,6.0063531596017325,0.5514490518108314,0.314493159887345,0.4826454247738111,0.1635039270656354,2.1036585365853657,0.8049382716049382,0.4467392615085685,-0.279367834421303,-0.203773738135553,-0.277692900138532,0.3201835961757637,2
thegooddao.eth,7.377133712833954,0.3069633599045049,0.3366186769431097,0.9257699816096224,0.5127378469015849,0.4849375459221161,0.3028785982478097,0.2474564927931482,-0.191602832778868,0.0256776290498445,-0.534034845424512,0.1111899114361846,2
thegurudao.eth,9.40968291310444,0.595879898316466,0.4511502632155079,0.0646307914567754,0.7696442945042052,0.427426536064114,0.9668988119623104,0.4584534792219839,-0.356292056603516,-0.0704756491056566,-0.164031856595313,0.3378156079096301,2
theheaddao.eth,8.282483003730562,0.2543442169341451,0.337665273079422,0.4570975622087529,0.2957578271487363,5.087719298245614,0.7179357450037945,-1.15317342921365,0.1852021166141809,1.212642658812525,0.7369786612937179,-1.12231256973836,2
thelanddaoprop.eth,5.840641657373398,0.4085060734726388,0.3034481862104063,0.4582751162239286,0.3790997625223488,2.0246913580246915,0.6443148688046647,0.0128335304372633,0.1501678600569476,0.0758931142749728,0.1593888956626206,0.0278851308103769,2
theopendao.eth,8.975630184290507,0.4657624839001428,0.2968998401508563,0.9055671222354248,0.4871983770811673,1.848341232227488,0.5329454913367901,-0.854254028841378,0.4612043407503285,1.3295552846294425,0.3878062545741388,-0.711088637935172,2
tokenlon.eth,7.085901464365611,0.3925720568120405,0.3267597042424222,0.8947129421522672,0.4600510002985283,0.5750273822562979,0.4045226130653266,-0.702063503473224,-0.19395857901922,1.4347733866436094,-0.166821935333986,-0.607274112220872,2
tomoondao.eth,7.86403565907245,0.1933733989772532,0.3238118583686764,0.7038616145728769,0.4027932579178716,3.811213626685592,0.6847366397539408,-1.70221800365596,-0.359796619899499,0.0606394280888695,-0.39635196157889,0.2483648434259522,2
toniya.eth,6.774223886357614,0.2235159595351578,0.3314322521186136,0.461295142444612,0.7645398287123201,47.06896551724138,0.2562929061784897,-0.751370765761204,-0.292768932069337,3.197089209572692,-0.482711474519054,0.0002403542854706,2
tracer.eth,5.968707559985366,0.2092741458237141,0.3756464571267907,0.5289254939232173,0.5488256029346857,2.062780269058296,0.3025641025641025,-0.583132914346777,0.2070269454670543,1.6365922944678388,-0.449175328169895,-0.184866428008536,2
treasuregaming.eth,8.475537516147405,0.5368900998946846,0.326167222918254,0.956801014075362,0.7216528449721707,1.222748815165877,0.7660062565172054,0.2256283425401785,-0.155965793356664,-0.140990441422686,-0.115005917783457,0.0309594405776753,2
trustwallet,9.127176130715414,0.4996196302450841,0.325681028051105,0.9143861375354814,0.493052231586205,0.5116696588868941,0.3584393000760786,0.5027289233263046,-0.352256660512025,-0.203773738135553,-0.551198313172384,0.4159351698904018,2
umamidao.eth,6.732210706467206,0.4224333693268257,0.3346590659753221,0.8573164931614202,0.3189054726834928,0.541871921182266,0.4081145584725537,0.490932148161317,-0.336899305859103,-0.203773738135553,-0.627035791081741,0.3747196320790259,2
undeadpastelnft.eth,7.865955413933502,0.5903299072256226,0.2749761868056051,0.366302101753966,0.1247165636153335,5.121951219512195,0.6155026861089793,-2.59773578426601,-0.527026559175732,-0.203773738135553,-0.661342460200191,0.5549477134044702,2
uniswapgovernance.eth,10.311981402704301,0.4507917757360815,0.3314183940396434,0.9592187225724096,0.780866290039841,2.783342119135477,0.8133931538717182,0.267287883997707,-0.200218757977487,-0.0934706548603402,-0.0405813269794654,0.1843773344911262,2
unlock-protocol.eth,5.214935757608986,0.3787671566133627,0.3067727754293576,0.7106204724618909,0.5756976595114494,2.0530367835757057,0.5628415300546448,-1.38095173939176,-0.269259932572352,-0.117340500867618,-0.27682145843687,0.2686116222418118,2
usebraintrust.eth,4.605170185988092,0.1285405699981631,0.3221590229346083,0.6798706493701565,0.6204718611013429,0.8296943231441049,0.5151515151515151,-1.42273396563524,0.0711252118007096,-0.046434901305631,0.0189084440019254,0.2182605560661507,2
vapornodes.eth,8.182838710766026,0.2470662047880542,0.352406364438767,0.7551636078284482,0.2462608543887109,0.9076803723816912,0.5251537171604248,0.1723881788981302,-0.0156598197843896,-0.0203293088588307,-0.204714993962603,0.0411960492218075,2
vaultcraft-snapshot.eth,6.255750041753367,0.2271841689584899,0.351236844805493,0.7222210702513027,0.6026514934327867,1.560846560846561,0.3807692307692307,0.1794500175211946,0.0414499126712356,-0.147695715409568,-0.329468489645266,0.188157834309141,2
venus-xvs.eth,5.634789603169249,0.6832315008767099,0.2307345520541687,0.7156443061946118,0.9154079201705648,4.295454545454546,0.5663082437275986,0.0481117122735166,-0.155219405184139,0.2426014075644176,-0.0903408013913801,0.03845778433479,2
vestafinance.eth,10.352267545330237,0.2490525576156909,0.4071931230342867,0.9370792180436686,0.9116296304120332,0.8333333333333333,0.5135825326395761,0.1661758094256046,-0.0748877395020079,0.0809992781947532,-0.306549646168632,0.0079207012934771,2
veyfi.eth,4.51085950651685,0.5672164073540127,0.2958758389485474,0.6715602645204997,0.3782905390840614,2.474226804123711,0.7444444444444445,-2.08103821476452,-0.416330135740309,-0.110717168325749,-0.0819288663850899,0.4877515227693739,2
vnetwork.eth,6.553933404025811,0.3703706697256997,0.641499981801634,0.6762237254988831,0.1573957633205425,0.5202312138728323,0.216833095577746,-1.51603576502181,2.056248963342444,0.0707143392072415,-0.208655230957111,0.0548911348351007,2
voltagefinance.eth,5.44673737166631,0.3607745896095259,0.3705154338791129,0.824309891802463,0.4920870393912579,0.3296703296703296,0.2597402597402597,-0.280471307564736,-0.277145110014895,-0.154192171907636,-0.496141153939231,0.3767701299801801,2
vote-perp.eth,7.044032897274685,0.3024015706189497,0.3882537145401144,0.8724043149633808,0.4798643681063071,0.6615214994487321,0.5222707423580786,-0.55761586501567,-0.15185786718057,0.3538656949723491,-0.28642490259379,-0.0120335202660834,2
vote.airswap.eth,6.665683717782408,0.5902429862053061,0.2522806997238693,0.6239317505279569,0.1492886994961569,2.1153846153846154,0.9196428571428572,0.3901447935954962,-0.215298783662891,-0.182995027258961,0.0105230629621137,0.288407200818373,2
vote.hopr.eth,7.249925536717988,0.2973308629327769,0.4002028214454147,0.5358188125603668,0.112024116279588,1.2831858407079646,0.44136460554371,-1.67106282850396,-0.466978730678123,1.6132733956939762,-0.528280742812153,-0.842272413039624,2
vote.vitadao.eth,6.416732282512326,0.4862487169045407,0.2888468772537563,0.7231472163148195,0.3571994448091717,2.844444444444445,0.6006546644844517,0.1834801441881457,-0.271181550372079,0.2397444355974381,-0.0986787216430101,0.1132446297464595,2
wagdie.eth,6.912742820493176,0.4921907673849345,0.2510366732293809,0.575802539847018,0.2074527362250855,1.2039312039312038,0.4013944223107569,-2.10138348698433,-0.220805797420613,0.0608415315576106,-0.288710547754463,-0.610630836873996,2
wdswap.eth,6.617402977974478,0.2333269820448903,0.3219876273988073,0.1924572584586646,0.8009149678915358,14.578754578754578,0.4712182061579651,0.000627301997141,0.2480358025812912,-0.13845749173362,-0.40403687632996,0.0678830217481423,2
whitelist1.eth,10.29109414234298,0.3151338487979496,0.380459180836018,0.0321567770274019,0.960607019316752,8.26530612244898,0.9408510927107372,-0.0846128761855155,0.4112544248269957,-0.201381546607317,-0.133995078721647,-0.250019886834732,2
wumingqi.eth,5.968707559985366,0.3354912414318355,0.3293403309738306,0.0095100214713965,0.9983475803967752,8.393351800554017,0.3230769230769231,-0.875749755919793,1.2944967756160122,-0.0642553181188773,-0.318325127985687,-0.315116351604953,2
xborg.eth,7.253470382684528,0.3302195660005987,0.4268012752928031,0.5334787915914238,0.1447504890087781,0.7076663858466722,0.6055240793201133,-0.14407807362496,0.3117934380409324,0.1742255844292741,0.175933293505016,-0.0076065607285176,2
xdaistake.eth,7.827240901752812,0.1088621546894603,0.342820208947076,0.6770690524645632,0.6878448039312992,17.983425414364643,0.613083366573594,0.2428753963971261,-0.105533225975848,-0.0319161250030894,-0.250498294958529,0.1620979347743315,2
xec666.eth,5.056245805348308,0.3120760806460152,0.4198495466830216,0.4881712391320797,0.9027511932799788,2.32258064516129,0.4743589743589743,0.5041391343008927,-0.354092510544708,-0.203773738135553,-0.600113288183459,0.391017654788909,2
xingzepeng.eth,5.631211781821365,0.0789521213661709,0.3441224500926142,0.0736093972974696,0.6768820456676007,3.5403726708074537,0.2302158273381295,-0.495635965870013,0.8378907717918658,0.0095458972829247,-0.187641288358973,-0.581849861484742,2
xmyzz.eth,7.030857476116121,0.5950684625064269,0.2774856819701063,0.8443629494687463,0.3619906857395272,4.4,0.7194690265486726,-0.286458840764056,0.2823294384023593,-0.142196943079859,0.3048115741634402,-0.0747133844493657,2
xole.eth,7.160845906664299,0.4749439867875066,0.3416944739813575,0.7339668171365014,0.4286253783007054,4.425,0.7746697746697747,-1.87498884388975,-0.475661809474267,0.2945854214947468,-0.0131176619941575,0.4460760905919209,2
xtarot.eth,6.428105272684596,0.4250961223323423,0.3179341454247132,0.8528347537150899,0.5584690231881083,2.333333333333333,0.5048543689320388,-0.496981644071153,-0.45574864002459,-0.203773738135553,-0.573430228132213,0.4873809527986832,2
xwg.eth,6.0844994130751715,0.3405523250934126,0.3799427419930863,0.8110948786308658,0.4366164148641683,0.3428571428571428,0.3105022831050228,-0.889953434533459,0.3514935687297598,-0.0373653234833006,-0.301561776005732,-0.343550288053979,2
yakherd.eth,5.147494476813453,0.3305556449539355,0.3188021248080951,0.7149750146063282,0.4187266513761013,0.3464673913043478,0.3333333333333333,0.5314866235172284,-0.389694197013118,-0.203773738135553,-0.565107052865326,0.424765702647498,2
yam.eth,8.449342524508063,0.4774207039104278,0.3320950407912531,0.8721764985061266,0.591785890059046,5.443298969072164,0.5424962534789124,0.4119799070874387,-0.293317784777898,-0.172530544457997,-0.413839882344673,0.3088851310421244,2
ybaby.eth,8.481151420068972,0.7184517272818047,0.2261536414347058,0.9749018339754324,0.7233902707931471,0.6543624161073825,0.351513894649523,0.5569841077625247,-0.486383413189509,-0.199973375863086,-0.633644368565251,0.5147550666590783,2
yearn,8.089175678837561,0.552361761234615,0.3081524964215109,0.8601679738267616,0.4070113565995389,2.7272727272727275,0.1988950276243093,0.4671459551122264,-0.371986855525105,-0.175568654943289,-0.576684440933479,0.3764383224739266,2
yequ.eth,8.416488487294606,0.1995837204596124,0.3446828515678633,0.4753236132269602,0.5815878457716106,33.375,0.4241150442477876,-0.648324890342186,0.8281826405672041,0.2254442357867032,-0.2091280387876,-0.776221904597931,2
yokaiswap.eth,9.641603172905487,0.1908220453975983,0.3238578363681315,0.616853804676636,0.3638837521084794,31.05793450881612,0.4090702358521214,-0.326413246691857,0.4231904549073845,0.237088876673241,-0.0888349309370797,-0.484595206245421,2
younghwang.eth,9.093357016490364,0.2260533497378622,0.3706917020692087,0.5383164180339165,0.6278078379590935,0.5869565217391304,0.9944912872400224,0.5643679962469109,-0.435139168204296,-0.198065717225774,-0.507889742963946,0.4751655216779362,2
zerozero.eth,6.810142450115136,0.1234282418045704,0.413617756173355,0.7137038652163163,0.3386921035285644,0.3350515463917526,0.6512141280353201,0.0678646830063693,0.2032957370760546,-0.18092243703828,-0.026707901291143,0.2553874169025996,2
zhudapang3.eth,6.761572768804055,0.0913457723634157,0.2867679685057026,0.0,1.0,14.323607427055704,0.7775202780996524,-0.856541203782966,1.4160499952130094,-0.201119429491602,0.2361259636079393,0.2909859026232999,2
zhulindong.eth,6.985641817639208,0.1074533353567325,0.299279684922568,0.0,1.0,15.358090185676392,0.7833333333333333,-0.43120156238581,0.0025726371987152,1.6584042990124774,0.8362284386894586,0.1564568581136819,2
zirouziyu.eth,6.77078942390898,0.1492667985633025,0.3375916061047404,0.3868212979518362,0.7520592635090803,13.26923076923077,0.4799081515499426,0.1651200040820306,0.036613708579386,-0.107476729770826,-0.250261717681608,0.1121224529613735,2
zkapedao.eth,11.298654931742854,0.2553116769095698,0.3315498636034518,0.0,1.0,1530.0,0.216733571216176,0.5815075027021226,-0.466256446738613,-0.18212581787282,-0.609173473351838,0.4869740722166604,1
zkaptos.eth,3.091042453358316,0.5769230769230769,0.3089362319987662,0.0128205128205128,0.9743589743589745,2.0526315789473686,0.4285714285714285,-0.806033458598579,0.8555968720213925,0.8688408112617123,0.2703235769079681,-0.843335072372955,2
zkswapfinance.eth,8.07775756373692,0.6401957793916555,0.2773794203179475,0.9017820894880696,0.4469573453064857,2.2529644268774702,0.6749456690468798,-0.285873816893292,0.197701195316478,0.6708689795687274,0.4227691079825607,-0.509935897028797,2
zksyncdao.eth,11.45761358053914,0.2723346694763455,0.3063053320270639,0.0,1.0,13.984962406015036,0.1231689530533302,0.5850918084792714,-0.480028422403474,-0.170204192543135,-0.622479070505151,0.4977382813590243,2
zkware.eth,4.770684624465665,0.6280099812850907,0.2706460586022773,0.0,1.0,23.33333333333333,0.4957264957264957,0.0713930833398839,0.0081191964258373,0.0412587859368814,-0.16021912790517,-0.0167090120764172,2
zlexdl.eth,7.257002707092073,0.2579430250786759,0.3112480860395999,7.53593519344115e-08,0.3953722570437693,70.68493150684932,0.7607621736062103,-0.313161881514581,0.7081937660003407,-0.200101547904145,-0.003380236930896,-0.473685402890567,2
zombiezdao.eth,6.943122422819428,0.42842148105306,0.3150225652687278,0.5222005362291438,0.2577435338442169,3.705882352941176,0.6541062801932367,-1.10663381156418,0.8740129598431973,0.346567584454336,0.5887542820498309,-0.775587031957048,2
zwei02.eth,7.3796321526095525,0.1496017421427441,0.3248307264170874,0.4941915085542401,0.6022689730085342,6.225,0.6878901373283396,0.1923906373924183,0.0356629021572108,-0.168979982359383,-0.346595133516017,0.0344237949818788,2
zys888.eth,7.855932199718614,0.1409899686269,0.3111443981417214,0.3421261819224534,0.5857347490380828,16.51685393258427,0.5837209302325581,-0.256975833776721,0.5951868689085358,-0.133257108685365,0.1694842773695925,-0.184343222935535,2
鈥?099.eth,7.583756300707112,0.1984411364822429,0.3396199448784553,0.3038956747314003,0.6188217796842859,53.54581673306773,0.5302798982188295,0.2462660658556575,-0.0492424504809491,-0.155730504132078,-0.385142884998178,0.1900293646942138,2
鉁撯湏鉁撯湏鉁?eth,7.354362330421477,0.171027778319984,0.3402943529279294,0.2957509186744816,0.6451711233521672,26.27329192546584,0.734955185659411,-0.327618272252983,0.708627317494917,-0.171054559971253,-0.0238942497577722,0.0470928856437087,2
鐙傚鐨勮湕鐗?.eth,5.5909869805108565,0.0848486602039702,0.3144827394347387,0.1448744783071149,0.8568342762787944,41.66666666666666,0.9438202247191012,-0.550678841705096,1.0190974947950373,-0.203773738135553,0.0299495055641225,-0.400521567786801,2
鐙傚鐨勮湕鐗?.eth,5.5254529391317835,0.1649940634611967,0.3340273004345539,0.1339190117387149,0.8478114660196376,214.54545454545453,0.98,-0.70510679041789,1.220135892453444,-0.203773738135553,0.2051128067866418,-0.50977025846269,0
鐙傚鐨勮湕鐗?.eth,5.204006687076795,0.1551709827463311,0.3478855018136479,0.101960617839165,0.9359663746814344,29.620253164556964,0.9834254143646408,-0.823213390504117,1.373890195558101,-0.203773738135553,0.0232614556673006,-0.377269231324306,2
鐙傚鐨勮湕鐗?.eth,5.2574953720277815,0.130921098070535,0.3373800038921302,0.1073927390642398,0.9356064586531502,227.1428571428572,0.9842931937172776,-0.843644834673708,1.4004883912340724,-0.203773738135553,0.1328162090659844,-0.332529099956952,0
馃捒馃捒馃捒馃捒馃捒馃捒馃捒馃捒馃捒馃捒.eth,2.1972245773362196,0.7142857142857144,0.2486823656509969,0.0,1.0,2.7906976744186047,0.375,0.6402770878676486,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694,2
